,start_month,R_squared_oos,predicted_return,actual_return
0,0,0.17355601808860777,-0.10587874723686638,-0.053862199283877
1,0,0.17355601808860777,0.014833073777918314,0.2022600398422979
2,0,0.17355601808860777,-0.0925352185630893,-0.134121022763328
3,0,0.17355601808860777,0.03865127776195209,-0.0608999999999999
4,0,0.17355601808860777,-0.1400737226020105,-0.495582799204966
5,0,0.17355601808860777,-0.037242580022481805,-0.3056653306531396
6,0,0.17355601808860777,-0.21726955910892456,-0.1552250951443176
7,0,0.17355601808860777,-0.0795182690058407,0.0692839620341158
8,0,0.17355601808860777,0.12077005189571982,0.2377959933591672
9,0,0.17355601808860777,-0.13953394270757244,-0.301148617521467
10,0,0.17355601808860777,-0.11384095546513172,0.1694174146683822
11,0,0.17355601808860777,0.049030422560922174,0.0540041183094747
12,0,0.17355601808860777,-0.03449127927949007,-0.209844684711174
13,0,0.17355601808860777,-0.027579930360718413,0.0610998129466872
14,0,0.17355601808860777,-0.042840889829311064,-0.0132018257422873
15,0,0.17355601808860777,-0.04480291297177554,-0.1381239985829972
16,0,0.17355601808860777,-0.044140371914005126,-0.5257353125098434
17,0,0.17355601808860777,0.03896042228971933,0.1871096188713928
18,0,0.17355601808860777,0.008155775375144333,0.1746216379355511
19,0,0.17355601808860777,-0.04413165595353552,0.1244844538912334
20,0,0.17355601808860777,-0.03381615458625348,0.0722095233258479
21,0,0.17355601808860777,-0.03591158407351725,-0.0646072215514987
22,0,0.17355601808860777,-0.03372466866935128,0.0054279036728903
23,0,0.17355601808860777,-0.030490076997522556,-0.2967353147025435
24,0,0.17355601808860777,-0.04829307010174327,-0.0223630684328978
25,0,0.17355601808860777,-0.0579627916878083,-0.1594937845976682
26,0,0.17355601808860777,-0.0540529318303942,-0.0529029167242037
27,0,0.17355601808860777,-0.045725669902308044,-0.1311305767998025
28,0,0.17355601808860777,-0.0326440432653947,-0.2991986508779815
29,0,0.17355601808860777,-0.0097038297722955,0.2776519753956939
30,0,0.17355601808860777,0.039323017938467646,-0.0241749636183712
31,0,0.17355601808860777,-0.03680614634418049,-0.3958341635804559
32,0,0.17355601808860777,-0.026474712051822273,-0.1687843458285595
33,0,0.17355601808860777,9.810270521554073e-05,-0.0384964777981549
34,0,0.17355601808860777,-0.012851739752944555,0.0074735526742228
35,0,0.17355601808860777,0.02950327694137417,0.0329259435083181
36,0,0.17355601808860777,0.06264577307809155,0.3210646222800905
37,0,0.17355601808860777,0.022292402871484773,0.0287859992288731
38,0,0.17355601808860777,0.015354260150754133,0.2369574389052472
39,0,0.17355601808860777,0.03649147339397599,-0.028625769606499
40,0,0.17355601808860777,0.02094059785640866,-0.0748594371113653
41,0,0.17355601808860777,0.03149023695271508,0.0593544096224886
42,0,0.17355601808860777,0.037791074908583265,-0.1020476631247237
43,0,0.17355601808860777,0.021754847992233903,0.0263574277893439
44,0,0.17355601808860777,0.034176431167796076,0.1871912540080552
45,0,0.17355601808860777,0.014904533157020873,-0.0757186951202394
46,0,0.17355601808860777,-0.0033171223361330823,0.1016373380550969
47,0,0.17355601808860777,-0.0033171223361330823,-0.1943192217771791
48,0,0.17355601808860777,0.016505543624470476,0.0933243885202084
49,0,0.17355601808860777,-0.03600808427484857,0.0059293621366659
50,0,0.17355601808860777,-0.030828258127120044,-0.1295638997261067
51,0,0.17355601808860777,-0.027697233737201055,-0.1640976751905719
